Reporting country,Reference period,Item,Item code,Value,Date of extraction (yyyymmdd)
MALTA,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.40,20210812
MALTA,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.71,20210812
MALTA,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.59,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR,R0640,8.27,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR,R0640,7.91,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR,R0640,7.38,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR,R0640,7.13,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR,R0640,6.49,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.22,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.20,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.26,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.43,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.57,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.51,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.82,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,1.88,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.09,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.74,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.40,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.23,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.75,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.26,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.88,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.87,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.97,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.58,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.34,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.11,20210812
MALTA,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.55,20210812
MALTA,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.27,20210812
MALTA,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.94,20210812
MALTA,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.12,20210812
MALTA,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.39,20210812
NETHERLANDS,Y2016,Total available own funds to meet the SCR,R0500,59639.44,20210812
NETHERLANDS,Y2017,Total available own funds to meet the SCR,R0500,59417.79,20210812
NETHERLANDS,Y2018,Total available own funds to meet the SCR,R0500,62030.38,20210812
NETHERLANDS,Y2019,Total available own funds to meet the SCR,R0500,62352.26,20210812
NETHERLANDS,Y2020,Total available own funds to meet the SCR,R0500,65729.39,20210812
NETHERLANDS,Y2016,Total available own funds to meet the MCR,R0510,56349.10,20210812
NETHERLANDS,Y2017,Total available own funds to meet the MCR,R0510,55949.11,20210812
NETHERLANDS,Y2018,Total available own funds to meet the MCR,R0510,59962.10,20210812
NETHERLANDS,Y2019,Total available own funds to meet the MCR,R0510,59583.72,20210812
NETHERLANDS,Y2020,Total available own funds to meet the MCR,R0510,63002.93,20210812
NETHERLANDS,Y2016,Total eligible own funds to meet the SCR,R0540,58449.38,20210812
NETHERLANDS,Y2017,Total eligible own funds to meet the SCR,R0540,57686.70,20210812
NETHERLANDS,Y2018,Total eligible own funds to meet the SCR,R0540,61511.84,20210812
NETHERLANDS,Y2019,Total eligible own funds to meet the SCR,R0540,61678.78,20210812
NETHERLANDS,Y2020,Total eligible own funds to meet the SCR,R0540,64857.57,20210812
NETHERLANDS,Y2016,Total eligible own funds to meet the MCR,R0550,54424.48,20210812
NETHERLANDS,Y2017,Total eligible own funds to meet the MCR,R0550,54109.34,20210812
NETHERLANDS,Y2018,Total eligible own funds to meet the MCR,R0550,58118.69,20210812
NETHERLANDS,Y2019,Total eligible own funds to meet the MCR,R0550,57906.19,20210812
NETHERLANDS,Y2020,Total eligible own funds to meet the MCR,R0550,61459.26,20210812
NETHERLANDS,Y2016,SCR,R0580,33272.75,20210812
NETHERLANDS,Y2017,SCR,R0580,31504.12,20210812
NETHERLANDS,Y2018,SCR,R0580,31516.10,20210812
NETHERLANDS,Y2019,SCR,R0580,33319.42,20210812
NETHERLANDS,Y2020,SCR,R0580,34642.72,20210812
NETHERLANDS,Y2016,MCR,R0600,12704.17,20210812
NETHERLANDS,Y2017,MCR,R0600,12503.36,20210812
NETHERLANDS,Y2018,MCR,R0600,12566.75,20210812
NETHERLANDS,Y2019,MCR,R0600,13471.85,20210812
NETHERLANDS,Y2020,MCR,R0600,14080.84,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR,R0620,1.76,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR,R0620,1.83,20210812
NETHERLANDS,Y2018,Ratio of Eligible own funds to SCR,R0620,1.95,20210812
NETHERLANDS,Y2019,Ratio of Eligible own funds to SCR,R0620,1.85,20210812
NETHERLANDS,Y2020,Ratio of Eligible own funds to SCR,R0620,1.87,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.30,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.32,20210812
NETHERLANDS,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.35,20210812
NETHERLANDS,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.36,20210812
NETHERLANDS,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.45,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.53,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.57,20210812
NETHERLANDS,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.61,20210812
NETHERLANDS,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.59,20210812
NETHERLANDS,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.65,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.92,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.91,20210812
NETHERLANDS,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.01,20210812
NETHERLANDS,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.01,20210812
NETHERLANDS,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.99,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.61,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.59,20210812
NETHERLANDS,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.71,20210812
NETHERLANDS,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.64,20210812
NETHERLANDS,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.64,20210812
NETHERLANDS,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.10,20210812
NETHERLANDS,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.80,20210812
